customer_id,name,country,signup_date,risk_profile_seed
CUST001598,James Fuller,GB,2024-06-07,0
CUST001599,Christopher Black,DE,2026-03-29,0
CUST001600,Pamela Bradford,PK,2025-06-16,0
CUST001601,Emma Mendoza,DE,2025-08-05,0
CUST001602,Michael Serrano,NL,2025-10-09,0
CUST001603,Jason White,GB,2025-12-25,0
CUST001604,Stacey Walker,SA,2026-03-07,0
CUST001605,Maria Sims,FR,2026-01-25,0
CUST001606,Christina Haynes,PK,2024-01-13,0
CUST001607,Jeffrey Green,FR,2023-10-25,0
CUST001608,Travis Wilson,SA,2025-07-19,0
CUST001609,Thomas Chavez,DE,2025-06-04,0
CUST001610,Micheal Lee,IN,2025-12-11,0
CUST001611,Donna Snyder,GB,2023-12-05,0
CUST001612,Lindsay Carney,US,2024-05-07,0
CUST001613,Jennifer Ortiz,SA,2023-12-21,0
CUST001614,Dennis Williamson,CN,2026-01-25,0
CUST001615,Michael Ellis,FR,2023-08-07,0
CUST001616,Frank Steele,DE,2025-06-17,1
CUST001617,Michelle Fitzgerald,FR,2024-04-10,0
CUST001618,Anthony Cook,FR,2024-03-20,0
CUST001619,Yesenia Crosby,GB,2026-03-27,0
CUST001620,Nicole Williams,GB,2024-04-08,0
CUST001621,Elizabeth Foster,CN,2024-08-04,0
CUST001622,Kristin Carpenter,US,2024-04-14,0
CUST001623,Tara Humphrey,NL,2023-12-07,1
CUST001624,Joseph Thomas,FR,2023-11-22,0
CUST001625,Carl Savage,GB,2025-11-13,0
CUST001626,Tammy Campbell,NL,2025-12-26,0
CUST001627,Pam Baker,IN,2024-06-06,0
CUST001628,Emily Vang,GB,2025-09-03,0
CUST001629,Samuel Sandoval,CN,2025-10-08,0
CUST001630,Charles Hall,SA,2023-09-02,0
CUST001631,Michael Graham,DE,2026-04-24,0
CUST001632,Amanda Kelly,GB,2025-07-10,0
CUST001633,Mr. Ryan Camacho,AE,2023-11-29,0
CUST001634,Sean White,PK,2024-01-13,0
CUST001635,Denise Macdonald,SA,2025-03-08,0
CUST001636,Valerie Fox,SA,2025-02-21,0
CUST001637,Billy Tate,SA,2025-06-07,0
CUST001638,Allison Maldonado,SA,2025-06-11,1
CUST001639,Kevin Bean,SA,2025-11-15,0
CUST001640,Brad Rivas,IN,2025-05-21,0
CUST001641,Tyler Wheeler,US,2023-08-02,0
CUST001642,Mary Tapia,FR,2024-06-18,0
CUST001643,Morgan Bernard,US,2025-02-19,0
CUST001644,Anthony Schneider,FR,2024-06-17,0
CUST001645,Benjamin Crane,AE,2024-08-14,0
CUST001646,Christopher Hanna,US,2025-12-14,0
CUST001647,Samuel Martin,US,2025-09-19,0
CUST001648,Paul Valdez,PK,2023-11-26,0
CUST001649,Jeffrey Drake MD,NL,2025-06-16,0
CUST001650,Max Collier,NL,2024-12-24,0
CUST001651,Stephen Alvarez MD,NL,2024-09-25,0
CUST001652,Rita Austin,NL,2024-10-06,0
CUST001653,Andrew Peterson,IN,2024-11-05,0
CUST001654,Michael Moore,SA,2024-12-07,0
CUST001655,Kelly Roberts,DE,2024-10-09,0
CUST001656,Karen Hernandez,US,2023-12-03,0
CUST001657,Sarah Mills,PK,2024-05-20,0
CUST001658,Billy Williams,FR,2023-11-13,0
CUST001659,Brandon Guerrero,US,2025-02-18,0
CUST001660,David Miller,GB,2024-12-15,0
CUST001661,Matthew White,GB,2024-01-27,0
CUST001662,Bradley Mcdowell,CN,2024-05-22,0
CUST001663,Jordan Santiago,US,2025-04-15,0
CUST001664,Vincent Savage,SA,2024-02-01,1
CUST001665,Paul Munoz,PK,2025-12-20,0
CUST001666,Joseph Smith,GB,2023-11-22,0
CUST001667,John Holt,NL,2025-12-17,0
CUST001668,Lindsay Tucker,US,2025-04-10,0
CUST001669,Heather Nunez,DE,2025-06-21,0
CUST001670,Eric Martinez,CN,2023-08-10,0
CUST001671,Alan Waller,CN,2025-12-08,0
CUST001672,Matthew Santos,AE,2024-10-08,0
CUST001673,Rachel Lee,US,2024-05-25,0
CUST001674,John Johnson,SA,2024-01-11,0
CUST001675,Michael Maynard,IN,2024-11-13,0
CUST001676,Lauren Harris,FR,2025-02-19,0
CUST001677,,US,2025-04-22,0
CUST001678,Veronica Allison,SA,2025-08-07,0
CUST001679,Kristen Roberts,US,2024-11-29,0
CUST001680,Mr. Logan Gregory,GB,2025-10-26,0
CUST001681,Miguel Rice MD,US,2024-06-09,1
CUST001682,Steven Butler,US,2024-11-15,0
CUST001683,Todd Reed DDS,NL,2023-08-17,0
CUST001684,Corey Cooper,AE,2024-03-17,0
CUST001685,Terry Morgan,CN,2025-03-24,0
CUST001686,Mary Anderson,FR,2024-05-18,0
CUST001687,Toni Whitaker,FR,2025-06-04,0
CUST001688,Rebecca Marsh,PK,2025-11-23,0
CUST001689,Diane Curry,IN,2025-05-29,0
CUST001690,Curtis Obrien,AE,2023-11-06,0
CUST001691,Xavier Torres,GB,2024-02-23,0
CUST001692,Albert Ibarra,US,2024-07-21,0
CUST001693,Ronald Kline,FR,2023-08-29,0
CUST001694,Jeffrey Williamson,NL,2023-11-26,0
CUST001695,David Peterson,SA,2024-07-19,0
CUST001696,Shawn Adams,PK,2023-12-27,0
CUST001697,Kaylee Caldwell,CN,2025-07-07,0
CUST001698,Jessica Bryant,CN,2025-11-20,1
CUST001699,Brian Bishop,IN,2025-09-21,0
CUST001700,Samantha Williams,DE,2023-11-11,1
CUST001701,Shelby Bartlett,US,2024-01-01,0
CUST001702,Jeremy Hunter,PK,2025-08-02,0
CUST001703,Matthew Cook,CN,2023-12-13,0
CUST001704,Jessica Perry,SA,2025-09-08,0
CUST001705,Robert Peterson,IN,2024-12-17,0
CUST001706,Jaime Fischer,GB,2024-07-24,0
CUST001707,Brittany Molina,DE,2024-09-24,0
CUST001708,Robert Gutierrez,NL,2024-09-11,0
CUST001709,Samuel Norton,NL,2024-07-25,0
CUST001710,Charles Smith,GB,2025-10-16,0
CUST001711,Angela Edwards,AE,2026-04-10,0
CUST001712,Antonio Malone,US,2025-05-22,0
CUST001713,Stephanie Brown,CN,2025-04-23,0
CUST001714,Mary Meyer,FR,2024-05-20,0
CUST001715,Michael Spencer,CN,2024-05-29,1
CUST001716,Susan Smith,PK,2024-05-04,0
CUST001717,Tami Graves,SA,2024-10-18,0
CUST001718,Joshua Kramer,NL,2025-05-13,1
CUST001719,Stacy Harrington,GB,2024-09-06,0
CUST001720,Eric Johnson,SA,2024-06-28,0
CUST001721,Natalie Martinez,US,2026-04-20,0
CUST001722,Brandon Arnold,SA,2025-01-02,0
CUST001723,Caitlin Johnson,AE,2025-10-06,0
CUST001724,Daisy Schroeder,FR,2025-07-27,0
CUST001725,Mrs. Amy Watson,AE,2025-04-18,0
CUST001726,Anthony Curtis,IN,2023-11-30,0
CUST001727,Norman Chavez,IN,2026-04-11,1
CUST001728,Virginia Cunningham,AE,2026-01-12,0
CUST001729,Kim Larson,SA,2024-07-14,0
CUST001730,Richard Espinoza,NL,2025-06-03,0
CUST001731,Kelly Wright,FR,2024-06-21,0
CUST001732,Samantha Ward,PK,2023-11-03,0
CUST001733,Sandra Miller,AE,2023-09-28,0
CUST001734,Karen Griffin,PK,2024-08-02,0
CUST001735,Leah Stone,AE,2024-08-28,0
CUST001736,Jonathan Henderson,IN,2024-10-12,0
CUST001737,Katherine Mcpherson,US,2025-11-02,0
CUST001738,Cameron Dawson,DE,2023-12-05,0
CUST001739,Sharon Wilson,IN,2024-02-26,0
CUST001740,Paul Raymond,FR,2024-08-02,0
CUST001741,Lindsay Ortiz,NL,2023-11-26,0
CUST001742,Amanda Hernandez,US,2024-08-04,0
CUST001743,Elizabeth Tucker PhD,DE,2023-12-17,0
CUST001744,Amber Shannon,NL,2026-01-07,0
CUST001745,Robert Burns,CN,2023-11-28,0
CUST001746,Seth Butler,PK,2025-02-23,0
CUST001747,Stephanie Harrington,GB,2024-11-17,0
CUST001748,Lisa Gill,CN,2024-12-16,0
CUST001749,Jerry Cole,CN,2025-12-15,0
CUST001750,Robert Beck,PK,2024-09-12,0
CUST001751,James Weaver,DE,2026-03-17,0
CUST001752,Nancy Brewer,DE,2025-12-15,0
CUST001753,Laura Hogan,PK,2025-07-08,0
CUST001754,Becky Hansen,DE,2024-02-06,1
CUST001755,Laura Brown,IN,2025-02-20,0
CUST001756,John Prince,US,2023-11-26,1
CUST001757,Catherine Smith,DE,2025-09-26,0
CUST001758,Michael Clay,SA,2024-10-16,0
CUST001759,Lisa Morales,IN,2023-09-11,0
CUST001760,Allison Kim,FR,2024-09-17,0
CUST001761,Emily Scott,AE,2023-11-20,0
CUST001762,Christopher Thomas,US,2024-04-10,0
CUST001763,Eric Russell,NL,2024-01-14,0
CUST001764,Erika Johnson,SA,2023-09-24,0
CUST001765,Francisco Gutierrez,DE,2024-06-18,0
CUST001766,Ronald Martinez,DE,2024-02-16,0
CUST001767,Laurie Vasquez,AE,2025-08-22,0
CUST001768,Brian Brown,CN,2024-11-06,0
CUST001769,John Russell,PK,2024-03-19,0
CUST001770,Debra Richmond,GB,2025-06-06,0
CUST001771,Justin Glover,SA,2024-05-29,0
CUST001772,Bradley Fields,DE,2024-02-17,0
CUST001773,Jacqueline Galloway,AE,2025-09-21,1
CUST001774,Jessica Buck,AE,2024-10-24,0
CUST001775,John Calderon,NL,2024-05-13,0
CUST001776,April Mahoney,IN,2024-11-24,0
CUST001777,Sara James,IN,2024-07-15,0
CUST001778,Lauren Dixon,CN,2023-09-11,0
CUST001779,Kristine Turner,NL,2024-08-28,0
CUST001780,Charles Hawkins,PK,2024-05-04,0
CUST001781,Leroy Bernard,FR,2024-06-12,0
CUST001782,Grace Green,SA,2025-08-23,0
CUST001783,David Bird,AE,2024-07-05,0
CUST001784,Kyle Smith,IN,2025-06-22,0
CUST001785,April Alvarez,AE,2026-01-19,0
CUST001786,Jennifer Woodard,AE,2025-07-04,0
CUST001787,Kimberly Cobb,AE,2025-05-10,0
CUST001788,Andre Collier,CN,2025-06-02,0
CUST001789,Heather Hess,PK,2025-11-06,0
CUST001790,Christopher Tate,SA,2025-06-28,0
CUST001791,Joel Mayer,FR,2024-10-17,0
CUST001792,Alejandro Campbell,PK,2026-02-08,0
CUST001793,Brandon Austin,AE,2024-05-27,0
CUST001794,Cynthia Snyder,NL,2024-07-27,0
CUST001795,Tanner Mann,PK,2024-02-23,0
CUST001796,Roberto Foster,SA,2025-12-19,0
CUST001797,Kathleen Arnold,FR,2025-05-21,0
CUST001798,Melanie Cunningham,DE,2023-10-01,0
CUST001799,Austin Green,IN,2025-02-20,0
CUST001800,Joseph Casey,FR,2024-02-06,1
CUST001801,Wendy Steele,GB,2025-01-14,0
CUST001802,Justin Gibson,CN,2026-02-25,0
CUST001803,Terri Williams,US,2026-02-26,0
CUST001804,Zachary Hill,AE,2025-06-11,0
CUST001805,Isaiah Blake,CN,2026-01-02,0
CUST001806,Donald Fisher,GB,2024-10-21,0
CUST001807,Cory Miller,FR,2025-02-22,0
CUST001808,Omar Spence,DE,2024-09-26,0
CUST001809,David Martin,AE,2024-06-04,0
CUST001810,Anne Castillo,FR,2025-10-17,0
CUST001811,Lori Cook,SA,2024-04-04,0
CUST001812,David Peterson,US,2023-09-20,0
CUST001813,Robert Harding,SA,2025-09-15,0
CUST001814,Pamela Garrett,SA,2025-03-01,0
CUST001815,Antonio Johnson,DE,2024-06-07,1
CUST001816,Ana Anderson,NL,2026-02-06,0
CUST001817,Eric Sims,NL,2023-10-02,0
CUST001818,Kristin Phillips,GB,2024-08-14,0
CUST001819,Paul Hall,DE,2025-03-22,0
CUST001820,Alexandra Reyes,SA,2025-10-04,0
CUST001821,Lisa Morgan,IN,2026-02-25,0
CUST001822,Jordan Murphy,GB,2024-02-06,0
CUST001823,Kurt Jones,IN,2025-09-29,0
CUST001824,Kenneth Walsh,GB,2024-04-10,0
CUST001825,Nathaniel Wallace,PK,2024-03-28,0
CUST001826,,AE,2024-10-08,0
CUST001827,Nicole Collins,GB,2026-01-03,1
CUST001828,Brittany Parker,GB,2024-07-06,0
CUST001829,Adam Willis,US,2025-06-09,0
CUST001830,Jonathon Conley,NL,2025-12-07,1
CUST001831,Craig Gonzalez,NL,2026-01-26,0
CUST001832,Gloria Contreras,IN,2025-06-25,0
CUST001833,Ms. Erin Lane,PK,2026-03-22,0
CUST001834,Jennifer Martin,FR,2024-10-27,0
CUST001835,Amanda Robinson,FR,2023-07-31,0
CUST001836,David Hanson,CN,2024-03-24,0
CUST001837,Tiffany Rivera,PK,2025-08-10,0
CUST001838,Clinton Fritz,DE,2024-07-26,0
CUST001839,Alvin Wilson,FR,2024-05-15,0
CUST001840,Kevin Cannon,US,2023-09-10,0
CUST001841,Craig Thompson,SA,2026-01-03,0
CUST001842,Gina Spencer,US,2024-01-23,0
CUST001843,Ryan Lozano,AE,2023-08-18,0
CUST001844,Jamie Cobb,IN,2023-11-16,0
CUST001845,Elizabeth Allen,SA,2025-10-19,0
CUST001846,Teresa Rowland,NL,2026-04-26,0
CUST001847,Sherry Jones,GB,2023-12-20,0
CUST001848,Rebecca Lee,IN,2024-08-11,0
CUST001849,Kyle Rowland,DE,2024-03-30,0
CUST001850,Luis Lopez,NL,2025-01-16,0
CUST001851,,DE,2025-10-05,0
CUST001852,Sarah Schmitt,GB,2026-01-04,0
CUST001853,Brad Ruiz,PK,2025-05-25,0
CUST001854,Jordan Potter,GB,2025-05-06,0
CUST001855,Kathleen Marshall,PK,2024-06-15,0
CUST001856,Michael Baldwin,AE,2024-12-06,0
CUST001857,James Morse,SA,2025-03-06,0
CUST001858,Daniel Harris,PK,2025-12-12,0
CUST001859,Eric Oneal,PK,2025-02-21,0
CUST001860,Jacqueline Pierce,US,2023-12-10,0
CUST001861,Jeremy Bell,NL,2025-03-06,0
CUST001862,Marc Simmons,AE,2024-11-09,0
CUST001863,Robert Stewart,GB,2024-08-15,0
CUST001864,David Brewer,PK,2024-07-23,1
CUST001865,Ryan Hunt,US,2025-05-05,0
CUST001866,Tammy Garcia,AE,2023-10-07,0
CUST001867,Curtis Gonzalez,GB,2024-06-23,0
CUST001868,Robert Sutton,US,2024-04-29,0
CUST001869,Yolanda Murillo,SA,2025-08-22,0
CUST001870,Susan Smith,US,2024-05-24,0
CUST001871,Rachel Powell,IN,2024-09-08,0
CUST001872,Mary Kennedy,DE,2024-12-24,0
CUST001873,Brittany Sanders,CN,2024-03-12,0
CUST001874,Kara Black,FR,2025-09-25,0
CUST001875,Miranda Murray,AE,2025-10-01,0
CUST001876,Cole Carrillo,CN,2025-06-29,0
CUST001877,Jerry Hansen,DE,2024-08-07,0
CUST001878,Bethany Harding,IN,2023-08-06,0
CUST001879,Sandra Morgan,PK,2024-09-21,0
CUST001880,,US,2025-01-18,0
CUST001881,Alexander Floyd,SA,2026-02-09,0
CUST001882,Troy Rivera,GB,2025-04-21,0
CUST001883,Lisa Camacho,CN,2026-04-09,0
CUST001884,James Ferguson,US,2024-02-02,0
CUST001885,Keith Hayes,DE,2026-01-13,0
CUST001886,Brian Tran,AE,2023-08-29,0
CUST001887,Katherine Lopez,PK,2023-10-05,0
CUST001888,Diane Hall,GB,2025-05-21,0
CUST001889,Anthony Stone,AE,2024-01-16,1
CUST001890,Jennifer Moore,FR,2023-11-16,0
CUST001891,Karen Jones,US,2026-03-14,0
CUST001892,Beverly Harris,PK,2024-10-04,0
CUST001893,,GB,2026-02-26,0
CUST001894,Kathryn Cohen,GB,2024-04-30,0
CUST001895,Charles Brown,IN,2024-09-01,0
CUST001896,Kelly Kent,AE,2025-12-28,0
CUST001897,Kenneth Mclaughlin,US,2024-05-12,0
CUST001898,Joyce Graves,FR,2025-07-12,0
CUST001899,Louis Patrick,NL,2024-01-20,0
CUST001900,Steven Quinn,IN,2024-10-30,0
CUST001901,Catherine Carroll,NL,2024-08-26,0
CUST001902,Cynthia Harrell,IN,2024-04-28,0
CUST001903,Dorothy Hendricks,GB,2025-06-29,0
CUST001904,Claudia Snyder,PK,2026-04-21,0
CUST001905,Whitney Jones,GB,2023-11-10,0
CUST001906,Erika Hayes,SA,2024-04-07,1
CUST001907,Julia Jones,SA,2025-06-25,0
CUST001908,Jane Reese,GB,2025-12-04,0
CUST001909,Adam Wilson,FR,2026-02-04,0
CUST001910,Paul Washington,GB,2023-10-04,0
CUST001911,Dana Dodson,IN,2023-12-16,0
CUST001912,Sarah Jackson,NL,2023-08-15,1
CUST001913,Edward Nichols,US,2024-08-24,0
CUST001914,Phillip Byrd,FR,2023-12-29,0
CUST001915,,CN,2025-06-06,0
CUST001916,Michael Copeland,SA,2025-10-21,0
CUST001917,Michelle Prince,DE,2024-08-23,0
CUST001918,Anthony Smith,FR,2025-09-12,0
CUST001919,Tanya Brooks,SA,2024-03-23,0
CUST001920,Javier Hays,DE,2024-07-01,0
CUST001921,Michael Walker,NL,2025-12-31,0
CUST001922,Sandra Jackson,CN,2024-01-12,0
CUST001923,Brian Murphy,SA,2025-02-12,0
CUST001924,Daniel Weaver,GB,2026-02-26,0
CUST001925,Daniel Kelly,IN,2024-01-18,0
CUST001926,Eugene Price,GB,2024-10-31,0
CUST001927,Robert Santos,IN,2024-08-02,0
CUST001928,Daniel Turner,FR,2025-03-21,0
CUST001929,Mrs. Kimberly Mooney,PK,2025-11-29,0
CUST001930,Tyler Greene,CN,2026-04-10,0
CUST001931,Megan Compton,NL,2025-06-24,0
CUST001932,Mark Henson,US,2024-06-11,0
CUST001933,Karen Rogers,SA,2025-03-31,0
CUST001934,Janet Davidson,IN,2024-03-17,0
CUST001935,Virginia Hall,US,2025-04-08,0
CUST001936,Ellen Rojas,PK,2025-08-27,0
CUST001937,Amy Brooks,NL,2024-05-21,0
CUST001938,Dan Johnson,CN,2026-02-10,0
CUST001939,,US,2024-06-22,0
CUST001940,Mason Hodges,SA,2025-01-01,0
CUST001941,Maria Roberts,CN,2023-08-20,0
CUST001942,Erin Allen,IN,2025-01-20,0
CUST001943,Mary Wright,FR,2025-06-18,0
CUST001944,Lisa James,DE,2024-06-15,0
CUST001945,Aaron Kane,FR,2023-10-06,0
CUST001946,Mark Thomas,SA,2024-02-18,0
CUST001947,Kevin Guerra,FR,2026-02-19,0
CUST001948,Blake Hardy,US,2024-06-05,0
CUST001949,Danielle Thompson,DE,2024-04-03,0
CUST001950,,FR,2024-04-26,0
CUST001951,Angela Kaufman,AE,2024-08-31,0
CUST001952,Jeremy Wagner,FR,2025-08-05,0
CUST001953,Sally Leon,PK,2023-08-16,0
CUST001954,Scott Blake,IN,2026-02-09,1
CUST001955,Brittany Barber,NL,2024-04-11,0
CUST001956,Jesse Brooks,SA,2025-03-28,0
CUST001957,Chad Harrison,US,2023-12-30,0
CUST001958,Adam Mason,NL,2025-07-26,0
CUST001959,Timothy Bentley DVM,DE,2024-08-06,0
CUST001960,Martin Chapman MD,US,2023-09-05,0
CUST001961,Janice Cunningham,PK,2024-02-08,0
CUST001962,David Gentry,SA,2025-07-23,0
CUST001963,Katherine Barker,IN,2025-06-27,0
CUST001964,Tammy Fitzgerald,SA,2024-03-27,0
CUST001965,Robert Mccoy,GB,2025-06-07,0
CUST001966,Maria Green,PK,2024-10-28,0
CUST001967,Dawn Guzman,PK,2026-03-11,0
CUST001968,Alexandria Wise,NL,2025-05-06,0
CUST001969,Jennifer Willis,IN,2026-01-19,0
CUST001970,Chelsea Henderson,GB,2025-11-08,0
CUST001971,Eric Ponce,GB,2025-05-20,0
CUST001972,Eric Jenkins,GB,2025-12-25,0
CUST001973,Ann Fields,SA,2025-09-16,0
CUST001974,Charles Goodman,FR,2026-02-17,0
CUST001975,Eric Benitez,NL,2025-10-26,0
CUST001976,Benjamin Horton,SA,2025-01-06,0
CUST001977,Morgan Jackson,DE,2024-08-07,0
CUST001978,Christina White,FR,2026-03-08,0
CUST001979,Robert Lopez,IN,2023-09-25,0
CUST001980,Peter Green,GB,2026-01-20,0
CUST001981,Mark Weber,CN,2025-12-17,0
CUST001982,Edward Gray,CN,2024-05-01,0
CUST001983,Kevin Woods,CN,2025-06-03,0
CUST001984,Antonio Walton,DE,2023-08-04,0
CUST001985,Victoria Davis,AE,2025-01-03,0
CUST001986,Larry Hatfield,GB,2025-08-31,0
CUST001987,Kara Rogers,GB,2024-10-02,0
CUST001988,Steve Key,FR,2025-10-26,0
CUST001989,Mary Gray,FR,2023-09-23,0
CUST001990,Gary Garcia,SA,2024-10-29,0
CUST001991,Molly Barron,NL,2023-12-14,0
CUST001992,Sheila Ramirez,CN,2025-06-30,0
CUST001993,Isabella Montgomery,NL,2025-05-20,0
CUST001994,Jason Lopez,CN,2026-04-15,0
CUST001995,Robin Smith,NL,2024-07-24,0
CUST001996,Robert Nguyen,PK,2024-10-16,1
CUST001997,Jennifer Salazar,GB,2023-10-17,0
CUST001998,Timothy Galvan,AE,2026-04-15,0
CUST001999,Susan Navarro,PK,2024-05-18,0
CUST000674,Jonathan Winters,US,2024-01-24,0
CUST001699,Brian Bishop,IN,2025-09-21,0
CUST001282,Joel Jackson,FR,2025-09-07,0
CUST001315,Dr. Julie Miller,NL,2026-01-08,0
CUST001210,Richard Pace,GB,2025-06-27,0
CUST001636,Valerie Fox,SA,2025-02-21,0
CUST000613,Daniel Clark,CN,2023-09-25,0
CUST000447,Abigail Pierce,AE,2026-02-16,0
CUST001131,Christopher Morales,SA,2024-07-01,0
CUST000808,Katie Bruce,CN,2025-11-19,0
CUST001496,Stacy Harper,CN,2025-09-03,0
CUST001468,Donna Shaffer,US,2026-03-30,0
CUST001682,Steven Butler,US,2024-11-15,0
CUST001149,Alexandra Waters,FR,2024-08-15,0
CUST000442,Hannah Ramos,GB,2024-04-10,0
CUST001813,Robert Harding,SA,2025-09-15,0
CUST000654,Katie Fuller,PK,2024-12-13,0
CUST001264,John Williams,DE,2025-01-01,0
CUST000858,Jason Williams,GB,2024-04-16,0
CUST001482,Laura Bruce,AE,2024-01-07,0
